layer,group_idx,avg_scale,weight_variance
6,19,0.006402220111340284,0.0001041217110469006
6,20,0.006401250138878822,0.00010400751489214599
6,21,0.0064030541107058525,0.00010421111073810607
6,22,0.006402561441063881,0.00010403441410744563
6,23,0.006401687394827604,0.00010442169877933338
6,24,0.006404018960893154,0.00010434698197059333
6,25,0.00642605684697628,0.00010435905278427526
6,26,0.006416551768779755,0.0001045737590175122
6,27,0.006417765282094479,0.00010436667798785493
6,28,0.006407895591109991,0.00010425903019495308
6,29,0.006414142902940512,0.00010441957419971004
6,30,0.006406999193131924,0.00010445829684613273
6,31,0.006405103951692581,0.00010437847231514752
6,32,0.006418868899345398,0.00010459226905368268
6,33,0.006419952027499676,0.00010454987204866484
6,34,0.006409911438822746,0.00010450466652400792
6,35,0.006414695642888546,0.00010476605530129746
6,36,0.006425762549042702,0.00010502211807761341
6,37,0.0064238496124744415,0.00010480311175342649
6,38,0.006427373271435499,0.00010503574594622478
6,39,0.006443490739911795,0.00010517919872654602
6,40,0.006422318983823061,0.0001048545163939707
6,41,0.006425799801945686,0.0001053357555065304
6,42,0.00644091609865427,0.00010531847510719672
6,43,0.00643950654193759,0.00010545752593316138
6,44,0.006422564387321472,0.00010532116721151397
6,45,0.0064499760046601295,0.0001056573455571197
6,46,0.006460306700319052,0.00010551528248470277
6,47,0.0064462898299098015,0.00010540183575358242
6,48,0.006445906590670347,0.00010563224350335076
6,49,0.006443709135055542,0.00010565482079982758
6,50,0.006465357728302479,0.00010585501877358183
6,51,0.00645866896957159,0.00010582358663668856
6,52,0.0064713191241025925,0.00010638718958944082
6,53,0.0064576733857393265,0.00010599260713206604
6,54,0.006473848130553961,0.0001064079551724717
6,55,0.0064784083515405655,0.00010669958282960579
7,0,0.006482272408902645,0.00010644539725035429
7,1,0.006472990848124027,0.00010616821964504197
7,2,0.006473571062088013,0.00010624794231262058
7,3,0.006470823660492897,0.00010623584967106581
7,4,0.006473434157669544,0.00010658943938324228
7,5,0.006482078693807125,0.00010648315219441429
7,6,0.006486921105533838,0.00010669249604688957
7,7,0.006476265843957663,0.00010676397505449131
7,8,0.006463015917688608,0.00010653234494384378
7,9,0.006484586745500565,0.00010672156349755824
7,10,0.00649320799857378,0.00010695959645090625
7,11,0.0064917635172605515,0.00010666879825294018
7,12,0.006472807377576828,0.00010661833948688582
7,13,0.006478548981249332,0.00010671102063497528
7,14,0.006474181078374386,0.00010668031609384343
7,15,0.006474534049630165,0.00010682894935598597
7,16,0.006480274721980095,0.00010701437713578343
7,17,0.006478750612586737,0.00010703573207138106
7,18,0.006501949392259121,0.00010706947796279564
7,19,0.006495429202914238,0.00010689291229937226
7,20,0.006500801537185907,0.00010739195568021387
7,21,0.006486291065812111,0.0001070541693479754
7,22,0.006500820629298687,0.00010699725680751726
7,23,0.0064830537885427475,0.00010703876614570618
7,24,0.006483025383204222,0.00010725705942604691
7,25,0.006497836671769619,0.00010725088941399008
7,26,0.0065043531358242035,0.00010706221655709669
7,27,0.0064935386180877686,0.00010720526188379154
7,28,0.006479420233517885,0.00010715211101341993
7,29,0.006494266912341118,0.00010718253906816244
7,30,0.006479986943304539,0.00010708557965699583
7,31,0.006507677957415581,0.00010766400373540819
7,32,0.0064848847687244415,0.000107254134491086
7,33,0.006497853435575962,0.00010724163439590484
7,34,0.006493181921541691,0.00010734819079516456
7,35,0.006516933441162109,0.00010781395394587889
7,36,0.006513345520943403,0.00010772096720756963
7,37,0.006513842381536961,0.00010771929373731837
7,38,0.006512613035738468,0.0001077564011211507
7,39,0.006527591496706009,0.00010806795762619004
7,40,0.006507530342787504,0.00010797029972309247
7,41,0.006527984514832497,0.00010837904119398445
7,42,0.006525591015815735,0.00010797419963637367
7,43,0.006525236181914806,0.00010785824269987643
7,44,0.00652928464114666,0.00010839105380000547
7,45,0.006531371735036373,0.00010828843369381502
7,46,0.0065266164019703865,0.00010833559645107016
7,47,0.006536097265779972,0.00010809262312250212
7,48,0.006533472333103418,0.00010839843162102625
7,49,0.006537561304867268,0.00010857788583962247
7,50,0.0065363370813429356,0.00010872387065319344
7,51,0.006526719778776169,0.00010853073035832494
7,52,0.0065480368211865425,0.00010911460412899032
7,53,0.006567461881786585,0.00010942213702946901
7,54,0.0065511115826666355,0.0001090640653274022
7,55,0.006568885408341885,0.00010910075798165053
8,0,0.00644967146217823,0.00010552410822128877
8,1,0.006455663591623306,0.0001057934932759963
8,2,0.00645677512511611,0.0001058942943927832
8,3,0.006453501060605049,0.00010576299973763525
8,4,0.006457268260419369,0.00010578242654446512
8,5,0.006452007219195366,0.00010595779895083979
8,6,0.006446816027164459,0.00010597284563118592
8,7,0.0064489105716347694,0.00010577252396615222
